title,author,pg_code,author_id,book_id
Notes to Shakespeare — Volume 01: Comedies,"Johnson, Samuel",7780,9291,9
The Last Tournament,"Tennyson, Alfred Tennyson, Baron",7782,17056,4
From the Lips of the Sea,"Scollard, Clinton",7784,15439,0
Blindfolded,"Walcott, Earle Ashley",7788,17978,0
Memoirs of My Dead Life,"Moore, George",7789,12279,4
Captain January,"Richards, Laura Elizabeth Howe",7790,14569,1
Pelle the Conqueror — Volume 01,"Andersen Nexø, Martin",7791,404,0
Pelle the Conqueror — Volume 02,"Andersen Nexø, Martin",7792,404,1
Pelle the Conqueror — Volume 03,"Andersen Nexø, Martin",7793,404,2
Pelle the Conqueror — Volume 04,"Andersen Nexø, Martin",7794,404,3
Pelle the Conqueror — Complete,"Andersen Nexø, Martin",7795,404,4
Poems,"Cawein, Madison Julius",7796,3092,0
The Lady of the Aroostook,"Howells, William Dean",7797,8670,72
"The Village Coquette; Or, The Supposed Lottery","Dufresny, Charles Rivière",7798,5137,3
An American Robinson Crusoe,"Defoe, Daniel",7799,4669,13
"Outlines of English and American Literature: An Introduction to the Chief Writers of England and America, to the Books They Wrote, and to the Times in Which They Lived","Long, William J. (William Joseph)",7800,10701,1
Five Little Friends,"Adams, Sherred Willcox",7801,124,0
Seven O'Clock Stories,"Anderson, Robert Gordon",7802,441,1
The Story of Sugar,"Bassett, Sara Ware",7803,1136,0
First Plays,"Milne, A. A. (Alan Alexander)",7805,12093,6
A Boy's Ride,"Zollinger, Gulielma",7806,19322,0
Georgina of the Rainbows,"Johnston, Annie F. (Annie Fellows)",7807,9305,0
"Grand-Daddy Whiskers, M.D.","Leonard, Nellie M. (Nellie Mabel)",7808,10415,1
Madame De Mauves,"James, Henry",7813,9104,47
Daybreak: A Romance of an Old World,"Cowan, James",7814,3977,0
"Hereward, the Last of the English","Kingsley, Charles",7815,9756,18
The Voyage of Captain Popanilla,"Disraeli, Benjamin, Earl of Beaconsfield",7816,4854,3
An Enquiry into an Origin of Honour; and the Usefulness of Christianity in War,"Mandeville, Bernard",7819,11210,0
Monitress Merle,"Brazil, Angela",7820,2153,0
"The Attaché; or, Sam Slick in England — Volume 01","Haliburton, Thomas Chandler",7821,7444,2
"The Attaché; or, Sam Slick in England — Volume 02","Haliburton, Thomas Chandler",7822,7444,3
"The Attaché; or, Sam Slick in England — Complete","Haliburton, Thomas Chandler",7823,7444,4
Melody : The Story of a Child,"Richards, Laura Elizabeth Howe",7824,14569,2
Fan : The Story of a Young Girl's Life,"Hudson, W. H. (William Henry)",7827,8715,8
The Web of Life,"Herrick, Robert",7828,8132,1
When London Burned : a Story of Restoration Times and the Great Fire,"Henty, G. A. (George Alfred)",7831,8095,22
The Deluge,"Phillips, David Graham",7832,13702,7
Samantha on the Woman Question,"Holley, Marietta",7833,8427,2
Lothair,"Disraeli, Benjamin, Earl of Beaconsfield",7835,4854,4
Jewish History : An Essay in the Philosophy of History,"Dubnow, Simon",7836,5109,0
Fifty-One Tales,"Dunsany, Lord",7838,5197,4
A Foregone Conclusion,"Howells, William Dean",7839,8670,73
The Rise of Iskander,"Disraeli, Benjamin, Earl of Beaconsfield",7842,4854,5
The Happy End,"Hergesheimer, Joseph",7843,8113,2
Three Dramas,"Bjørnson, Bjørnstjerne",7844,1687,3
Toward the Gulf,"Masters, Edgar Lee",7845,11479,1
Departmental ditties and Ballads and Barrack-room ballads,"Kipling, Rudyard",7846,9775,25
"Jack North's Treasure Hunt; Or, Daring Adventures in South America","Rockwood, Roy",7847,14821,5
Last Poems by A. E. Housman,"Housman, A. E. (Alfred Edward)",7848,8602,1
The Trial,"Kafka, Franz",7849,9453,1
"Memoirs of Aaron Burr, Volume 1.","Burr, Aaron",7850,2630,0
"Memoirs of Aaron Burr, Volume 2.","Burr, Aaron",7851,2630,1
"Memoirs of Aaron Burr, Complete","Burr, Aaron",7852,2630,2
Quentin Durward,"Scott, Walter",7853,15483,43
The Vision of Desire,"Pedler, Margaret",7855,13517,2
The Cheerful Cricket and Others,"Marks, Jeannette Augustus",7856,11307,0
The Way of an Indian,"Remington, Frederic",7857,14478,0
The Sword of Antietam: A Story of the Nation's Crisis,"Altsheler, Joseph A. (Joseph Alexander)",7862,349,5
The Avalanche: A Mystery Story,"Atherton, Gertrude Franklin Horn",7863,652,4
"Jackanapes, Daddy Darwin's Dovecot and Other Stories","Ewing, Juliana Horatia",7865,5625,1
An Ambitious Man,"Wilcox, Ella Wheeler",7866,18666,13
Crooked Trails,"Remington, Frederic",7867,14478,1
Tales of Daring and Danger,"Henty, G. A. (George Alfred)",7870,8095,23
Dutch Fairy Tales for Young Folks,"Griffis, William Elliot",7871,7216,0
"Passages from the English Notebooks, Volume 1.","Hawthorne, Nathaniel",7876,7901,15
"Passages from the English Notebooks, Volume 2.","Hawthorne, Nathaniel",7877,7901,16
"Passages from the English Notebooks, Complete","Hawthorne, Nathaniel",7878,7901,17
"Passages from the French and Italian Notebooks, Volume 1.","Hawthorne, Nathaniel",7879,7901,18
"Passages from the French and Italian Notebooks, Volume 2.","Hawthorne, Nathaniel",7880,7901,19
"Passages from the French and Italian Notebooks, Complete","Hawthorne, Nathaniel",7881,7901,20
"The Life of Kit Carson: Hunter, Trapper, Guide, Indian Agent and Colonel U.S.A.","Ellis, Edward Sylvester",7882,5448,5
"Expositions of Holy Scripture: Second Kings Chapters VIII to End and Chronicles, Ezra, and Nehemiah. Esther, Job, Proverbs, and Ecclesiastes","Maclaren, Alexander",7883,11089,2
In the Fog,"Davis, Richard Harding",7884,4541,33
Fortitude,"Walpole, Hugh",7887,18059,2
Erotica Romana,"Goethe, Johann Wolfgang von",7889,6868,6
Blind Love,"Collins, Wilkie",7890,3647,26
The Dead Alive,"Collins, Wilkie",7891,3647,27
Heart and Science: A Story of the Present Time,"Collins, Wilkie",7892,3647,28
Hide and Seek,"Collins, Wilkie",7893,3647,29
The Fallen Leaves,"Collins, Wilkie",7894,3647,30
A Terrible Temptation: A Story of To-Day,"Reade, Charles",7895,14389,11
The Eight Strokes of the Clock,"Leblanc, Maurice",7896,10294,4
The Gray Goose's Story,"Prentice, Amy",7897,14037,0
Mouser Cat's Story,"Prentice, Amy",7898,14037,1
"The Radio Boys' First Wireless; Or, Winning the Ferberton Prize","Chapman, Allen",7899,3182,0
"The Principal Navigations, Voyages, Traffiques and Discoveries of the English Nation — Volume 05: Central and Southern Europe","Hakluyt, Richard",7900,7416,6
"American Historical and Literary Curiosities, Part 01","Smith, J. Jay (John Jay)",7901,16079,0
"American Historical and Literary Curiosities, Part 02","Smith, J. Jay (John Jay)",7902,16079,1
"American Historical and Literary Curiosities, Part 03","Smith, J. Jay (John Jay)",7903,16079,2
"American Historical and Literary Curiosities, Part 04","Smith, J. Jay (John Jay)",7904,16079,3
"American Historical and Literary Curiosities, Part 05","Smith, J. Jay (John Jay)",7905,16079,4
"American Historical and Literary Curiosities, Part 06","Smith, J. Jay (John Jay)",7906,16079,5
"American Historical and Literary Curiosities, Part 07","Smith, J. Jay (John Jay)",7907,16079,6
"American Historical and Literary Curiosities, Part 08","Smith, J. Jay (John Jay)",7908,16079,7
"American Historical and Literary Curiosities, Part 09","Smith, J. Jay (John Jay)",7909,16079,8
"American Historical and Literary Curiosities, Part 10","Smith, J. Jay (John Jay)",7910,16079,9
"American Historical and Literary Curiosities, Part 11.: Second Series","Smith, J. Jay (John Jay)",7911,16079,10
"American Historical and Literary Curiosities, Part 12.: Second Series","Smith, J. Jay (John Jay)",7912,16079,11
"American Historical and Literary Curiosities, Part 13.: Second Series","Smith, J. Jay (John Jay)",7913,16079,12
"American Historical and Literary Curiosities, Part 14.: Second Series","Smith, J. Jay (John Jay)",7914,16079,13
"American Historical and Literary Curiosities, Part 15.: Second Series","Smith, J. Jay (John Jay)",7915,16079,14
"American Historical and Literary Curiosities, Part 16.: Second Series","Smith, J. Jay (John Jay)",7916,16079,15
"American Historical and Literary Curiosities, Part 17.: Second Series","Smith, J. Jay (John Jay)",7917,16079,16
"American Historical and Literary Curiosities, Part 18.: Second Series","Smith, J. Jay (John Jay)",7918,16079,17
"American Historical and Literary Curiosities, Part 19.: Second Series","Smith, J. Jay (John Jay)",7919,16079,18
"American Historical and Literary Curiosities, Part 20","Smith, J. Jay (John Jay)",7920,16079,19
"American Historical and Literary Curiosities, Part 21.: Second Series","Smith, J. Jay (John Jay)",7921,16079,20
"American Historical and Literary Curiosities, Part 22.: Second Series","Smith, J. Jay (John Jay)",7922,16079,21
"American Historical and Literary Curiosities, Series One","Smith, J. Jay (John Jay)",7923,16079,22
"American Historical and Literary Curiosities: Second Series, Complete","Smith, J. Jay (John Jay)",7924,16079,23
Expositions of Holy Scripture: Psalms,"Maclaren, Alexander",7925,11089,3
Endymion,"Disraeli, Benjamin, Earl of Beaconsfield",7926,4854,6
The Celibates,"Balzac, Honoré de",7927,919,102
Parisians in the Country,"Balzac, Honoré de",7929,919,103
The Advance of English Poetry in the Twentieth Century,"Phelps, William Lyon",7930,13677,1
"All-Wool Morrison: Time -- Today, Place -- the United States, Period of Action -- Twenty-four Hours","Day, Holman",7931,4578,2
Peeps at Many Lands: Japan,"Finnemore, John",7936,5895,0
"The Native Born; or, the Rajah's People","Wylie, I. A. R. (Ida Alexa Ross)",7940,19187,0
Mrs. Day's Daughters,"Mann, Mary E.",7941,11228,0
Little Eyolf,"Ibsen, Henrik",7942,8922,10
The Diary of a U-boat Commander: With an Introduction and Explanatory Notes by Etienne,"King-Hall, Stephen, Sir",7947,9753,0
Abbotsford and Newstead Abbey,"Irving, Washington",7948,9003,8
The Historical Nights' Entertainment: Second Series,"Sabatini, Rafael",7949,15141,16
The Jealousies of a Country Town,"Balzac, Honoré de",7950,919,104
"Glimpses of Bengal: Selected from the letters of Sir Rabindranath Tagore, 1885 to 1895","Tagore, Rabindranath",7951,16929,10
The Pleasures of Life,"Lubbock, John, Sir",7952,10805,0
Behind the Bungalow,"Aitken, Edward Hamilton",7953,191,0
Twenty-Five Village Sermons,"Kingsley, Charles",7954,9756,19
Historical Miniatures,"Strindberg, August",7955,16734,4
Married,"Strindberg, August",7956,16734,5
The Napoleon of the People,"Balzac, Honoré de",7958,919,105
"The Reign of Tiberius, Out of the First Six Annals of Tacitus;: With His Account of Germany, and Life of Agricola","Tacitus, Cornelius",7959,16919,2
In and out of Three Normandy Inns,"Dodd, Anna Bowman",7961,4892,0
"""Over the Top,"" by an American Soldier Who Went: Together with Tommy's Dictionary of the Trenches","Empey, Arthur Guy",7962,5508,0
The mystery of Cloomber,"Doyle, Arthur Conan",7964,5036,36
Jean-Christophe Journey's End,"Rolland, Romain",7967,14871,0
Lying Prophets: A Novel,"Phillpotts, Eden",7968,13725,1
The Fugitive,"Tagore, Rabindranath",7971,16929,11
Homer and His Age,"Lang, Andrew",7972,10099,37
The Pilot: A Tale of the Sea,"Cooper, James Fenimore",7974,3841,12
Mr. Dooley's Philosophy,"Dunne, Finley Peter",7976,5194,1
"Jean-Christophe, Volume I","Rolland, Romain",7979,14871,1
A Traveller in Little Things,"Hudson, W. H. (William Henry)",7982,8715,9
The Old Santa Fe Trail: The Story of a Great Highway,"Inman, Henry",7984,8961,1
"Plays by Anton Chekhov, Second Series","Chekhov, Anton Pavlovich",7986,3239,8
"The Fair Maid of Perth; Or, St. Valentine's Day","Scott, Walter",7987,15483,44
A Thousand and One Afternoons in Chicago,"Hecht, Ben",7988,7990,0
The Great God Success: A Novel,"Phillips, David Graham",7989,13702,8
The Storm,"Ostrovsky, Aleksandr Nikolaevich",7991,13189,0
Oliver Goldsmith: A Biography,"Irving, Washington",7993,9003,9
The Crayon Papers,"Irving, Washington",7994,9003,10
The Reconciliation of Races and Religions,"Cheyne, T. K. (Thomas Kelly)",7995,3261,0
"America To-day, Observations and Reflections","Archer, William",7997,527,0
The Frogs,Aristophanes,7998,540,5
"The Slave Trade, Domestic and Foreign: Why It Exists, and How It May Be Extinguished","Carey, Henry Charles",8000,2925,0
"The Boy Scouts on Sturgeon Island; or, Marooned Among the Game-fish Poachers","Carter, Herbert, active 1909-1917",8067,3002,0
"Expositions of Holy Scripture: Deuteronomy, Joshua, Judges, Ruth, and First Book of Samuel, Second Samuel, First Kings, and Second Kings chapters I to VII","Maclaren, Alexander",8068,11089,4
Expositions of Holy Scripture: Isaiah and Jeremiah,"Maclaren, Alexander",8069,11089,5
Expositions of Holy Scripture: St. John Chapters I to XIV,"Maclaren, Alexander",8070,11089,6
Expositions of Holy Scripture: St. Mark,"Maclaren, Alexander",8071,11089,7
A Fool for Love,"Lynde, Francis",8073,10882,0
The History of David Grieve,"Ward, Humphry, Mrs.",8076,18115,0
The Mind in the Making: The Relation of Intelligence to Social Reform,"Robinson, James Harvey",8077,14787,0
The Old Homestead,"Stephens, Ann S. (Ann Sophia)",8078,16496,0
Pamela Giraud: A Play in Five Acts,"Balzac, Honoré de",8079,919,106
A Passionate Pilgrim,"James, Henry",8080,9104,48
Louisa Pallant,"James, Henry",8081,9104,49
Canyons of the Colorado,"Powell, John Wesley",8082,13994,0
Down and Out in the Magic Kingdom,"Doctorow, Cory",8086,4891,0
A Fountain Sealed,"Sedgwick, Anne Douglas",8087,15535,0
"Passages from the American Notebooks, Volume 1","Hawthorne, Nathaniel",8088,7901,21
"Passages from the American Notebooks, Volume 2.","Hawthorne, Nathaniel",8089,7901,22
Our Old Home: A Series of English Sketches,"Hawthorne, Nathaniel",8090,7901,23
Sketches and Studies,"Hawthorne, Nathaniel",8091,7901,24
Tremendous Trifles,"Chesterton, G. K. (Gilbert Keith)",8092,3258,14
Bertram Cope's Year,"Fuller, Henry Blake",8101,6392,0
The National Being: Some Thoughts on an Irish Polity,"Russell, George William",8104,15081,1
Imaginations and Reveries,"Russell, George William",8105,15081,2
"Captain Cook's Journal During His First Voyage Round the World: Made in H. M. Bark ""Endeavour"", 1768-71","Cook, James",8106,3782,0
"The Principal Navigations, Voyages, Traffiques and Discoveries of the English Nation — Volume 06: Madiera, the Canaries, Ancient Asia, Africa, etc.","Hakluyt, Richard",8107,7416,7
Literary and Social Essays,"Curtis, George William",8108,4279,3
"Early Bardic Literature, Ireland.","O'Grady, Standish",8109,13004,1
Lincoln Letters,"Lincoln, Abraham",8110,10542,14
Houses and House-Life of the American Aborigines,"Morgan, Lewis Henry",8112,12339,0
Literary Love-Letters and Other Stories,"Herrick, Robert",8113,8132,2
"Personal Recollections: Abridged, Chiefly in Parts Pertaining to Political and Other Controversies Prevalent at the Time in Great Britain",Charlotte Elizabeth,8114,3210,0
The Communistic Societies of the United States: From Personal Visit and Observation,"Nordhoff, Charles",8116,12891,0
"The possessed : $b or, The devils","Dostoyevsky, Fyodor",8117,4974,5
Redburn. His First Voyage: Being the Sailor Boy Confessions and Reminiscences of the Son-Of-A-Gentleman in the Merchant Navy,"Melville, Herman",8118,11872,6
Ghosts,"Ibsen, Henrik",8121,8922,11
Legends of the Northwest,"Gordon, Hanford Lennox",8122,6946,0
The Virginians,"Thackeray, William Makepeace",8123,17080,28
Impressions and Comments,"Ellis, Havelock",8125,5449,0
Songs of Two Nations,"Swinburne, Algernon Charles",8127,16886,7
In Ghostly Japan,"Hearn, Lafcadio",8128,7981,4
A Dreamer's Tales,"Dunsany, Lord",8129,5197,5
Glimpses of Unfamiliar Japan: First Series,"Hearn, Lafcadio",8130,7981,5
The Misses Mallett (The Bridge Dividing),"Young, E. H. (Emily Hilda)",8131,19256,0
Life in the Clearings versus the Bush,"Moodie, Susanna",8132,12243,2
Glimpses of Unfamiliar Japan: Second Series,"Hearn, Lafcadio",8133,7981,6
Together,"Herrick, Robert",8134,8132,3
The Cathedral: A Novel,"Walpole, Hugh",8135,18059,3
"The Girls of Central High Aiding the Red Cross: Or, Amateur Theatricals for a Worthy Cause","Morrison, Gertrude W.",8137,12391,0
"Lectures of Col. R. G. Ingersoll, Volume I: Including His Answers to the Clergy, His Oration at His Brother's Grave, Etc., Etc.","Ingersoll, Robert Green",8140,8945,0
Mr. Hawkins' Humorous Adventures,"Franklin, Edgar",8141,6265,0
The Riot Act,Great Britain. Parliament,8142,7110,0
The shadow of the East,"Hull, E. M. (Edith Maude)",8143,8756,1
The Man Who Would Be King,"Kipling, Rudyard",8147,9775,26
Youth and Egolatry,"Baroja, Pío",8148,1039,0
"Jean-Christophe in Paris: The Market-Place, Antoinette, the House","Rolland, Romain",8149,14871,2
A Street of Paris and Its Inhabitant,"Balzac, Honoré de",8150,919,107
Miss Merivale's Mistake,"Clarke, Henry, Mrs.",8151,3406,0
Henrik Ibsen,"Gosse, Edmund",8152,6972,1
"The Young Engineers in Arizona; or, Laying Tracks on the Man-killer Quicksand","Hancock, H. Irving (Harrie Irving)",8153,7587,1
"Revolutionary Heroes, and Other Historical Papers","Parton, James",8154,13381,0
Colonel Thorndyke's Secret,"Henty, G. A. (George Alfred)",8155,8095,24
Esther Waters,"Moore, George",8157,12279,5
Barlasch of the Guard,"Merriman, Henry Seton",8158,11922,4
Wanderings in South America,"Waterton, Charles",8159,18220,0
Recollections of My Childhood and Youth,"Brandes, Georg",8160,2130,0
Modern Painting,"Moore, George",8162,12279,6
My Man Jeeves,"Wodehouse, P. G. (Pelham Grenville)",8164,18970,28
The Geste of Duke Jocelyn,"Farnol, Jeffery",8165,5706,4
"Gargantua and Pantagruel, Illustrated, Book 1","Rabelais, François",8166,14245,1
"Gargantua and Pantagruel, Illustrated, Book 2","Rabelais, François",8167,14245,2
"Gargantua and Pantagruel, Illustrated, Book 3","Rabelais, François",8168,14245,3
"Gargantua and Pantagruel, Illustrated, Book 4","Rabelais, François",8169,14245,4
"Gargantua and Pantagruel, Illustrated, Book 5","Rabelais, François",8170,14245,5
Modern Italian Poets; Essays and Versions,"Howells, William Dean",8171,8670,74
History of Astronomy,"Forbes, George",8172,6088,0
"Death at the Excelsior, and Other Stories","Wodehouse, P. G. (Pelham Grenville)",8176,18970,29
"The Politeness of Princes, and Other School Stories","Wodehouse, P. G. (Pelham Grenville)",8178,18970,30
"An Historical Account of the Rise and Progress of the Colonies of South Carolina and Georgia, Volume 1","Hewatt, Alexander",8179,8167,0
A Phantom Lover,"Lee, Vernon",8180,10333,0
"An Historical Account of the Rise and Progress of the Colonies of South Carolina and Georgia, Volume 2","Hewatt, Alexander",8181,8167,1
